customer_id,app_version,phone_model,customer_signed_up_at_local_time,num_days_between_signup_and_first_ride,has_completed_in_app_safety_quiz
1889557,4.4.1,iPhone 14 Pro,2021-04-10 14:00:03,0,true
3279202,4.4.1,iPhone 14 Pro,2022-09-03 14:17:52,0,false
4293190,4.4.1,iPhone 14 Pro,2023-09-05 22:45:22,0,false
4226586,4.4.1,iPhone 14 Pro,2023-08-21 13:04:27,0,false
4224930,4.4.1,iPhone 14 Pro,2023-08-20 21:40:46,4,false
3988021,4.4.1,iPhone 14 Pro,2023-06-30 02:17:19,0,false
2392580,4.4.1,iPhone 14 Pro,2021-09-13 19:51:10,0,false
3984024,4.4.1,iPhone 14 Pro,2023-06-29 09:32:31,0,false
2550879,4.4.1,iPhone 14 Pro,2021-11-12 00:54:49,677,false
4228480,4.4.1,iPhone 14 Pro,2023-08-21 19:56:40,0,false
1677370,4.4.1,iPhone 14 Pro,2020-10-02 18:00:16,1054,true
2565684,4.4.1,iPhone 14 Pro,2021-11-20 13:42:28,281,false
4235522,4.4.1,iPhone 14 Pro,2023-08-23 21:22:05,1,false
4284010,4.4.1,iPhone 14 Pro,2023-09-03 19:08:58,5,false
4239954,4.4.1,iPhone 14 Pro,2023-08-25 11:00:39,10,false
1502137,4.4.1,iPhone 14 Pro,2020-07-02 13:51:23,1005,false
4206114,4.4.1,iPhone 14 Pro,2023-08-17 20:56:04,0,false
4357841,4.4.1,iPhone 14 Pro,2023-09-25 00:15:53,0,false
1736935,4.4.1,iPhone 14 Pro,2020-11-16 15:24:06,0,false
4338139,4.4.1,iPhone 14 Pro,2023-09-18 23:38:04,0,true
4225746,4.4.1,iPhone 14 Pro,2023-08-21 02:38:40,0,false
4050942,4.4.1,iPhone 14 Pro,2023-07-11 12:23:52,44,false
4362467,4.4.1,iPhone 14 Pro,2023-09-27 18:28:00,0,false
4212771,4.4.1,iPhone 15 Pro,2023-08-19 01:44:52,0,false
4238294,4.4.1,iPhone 15 Pro,2023-08-24 19:36:39,5,false
1725935,4.4.1,iPhone 15 Pro,2020-11-07 16:57:23,0,true
3049566,4.4.1,iPhone 15 Pro,2022-07-07 09:10:22,1,false
4347586,4.4.1,iPhone 15 Pro,2023-09-22 19:56:29,0,false
4251129,4.4.1,iPhone 15 Pro,2023-08-27 10:53:46,14,false
1392880,4.4.1,iPhone 15 Pro,2019-11-08 12:23:18,657,true
2173011,4.4.1,iPhone 15 Pro,2021-07-14 17:15:29,148,false
4205272,4.4.1,iPhone 15 Pro,2023-08-17 18:18:05,4,false
4225049,4.4.1,iPhone 15 Pro,2023-08-20 22:01:15,1,false
2456992,4.4.1,iPhone 15 Pro,2021-10-04 12:20:28,0,false
3180595,4.4.1,iPhone 15 Pro,2022-08-12 01:40:49,0,false
2064822,4.4.1,iPhone 15 Pro,2021-06-10 16:18:07,0,false
1394333,4.4.1,iPhone 15 Pro,2019-11-10 02:05:56,0,false
4206748,4.4.1,iPhone 15 Pro,2023-08-17 22:45:57,0,false
4238905,4.4.1,iPhone 15 Pro,2023-08-24 21:57:25,16,false
4117808,4.4.1,iPhone 15 Pro,2023-07-25 19:35:12,46,false
1392804,4.4.1,iPhone 15 Pro,2019-11-08 08:50:00,0,false
4226739,4.4.1,iPhone 15 Pro,2023-08-21 13:45:53,2,false
3209753,4.4.1,iPhone 15 Pro,2022-08-18 20:22:12,0,false
1886454,4.4.1,iPhone 15 Pro,2021-04-09 15:39:21,0,false
4219782,4.4.1,iPhone 15 Pro,2023-08-20 00:36:17,1,false
2373682,4.4.1,iPhone 15 Pro,2021-09-09 12:03:10,0,false
2422037,4.4.1,iPhone 15 Pro,2021-09-23 19:09:55,0,false
4153154,4.4.1,iPhone 15 Pro,2023-08-04 10:53:42,5,false
4239947,4.4.1,iPhone 15 Pro,2023-08-25 10:57:25,0,false
4092697,4.4.1,iPhone 15 Pro,2023-07-20 22:22:12,0,false
4245718,4.4.1,iPhone 15 Pro,2023-08-26 15:21:32,0,false
1740075,4.4.1,iPhone 15 Pro,2020-11-21 02:01:20,0,false
1631937,4.4.1,iPhone 15 Pro,2020-09-10 18:55:56,0,false
4320062,4.4.1,iPhone 15 Pro,2023-09-14 19:48:51,0,false
2439209,4.4.1,iPhone 15 Pro,2021-09-28 15:32:30,0,false
4199374,4.4.1,iPhone 15 Pro,2023-08-16 10:06:37,8,false
3232068,4.4.1,iPhone 15 Pro,2022-08-22 22:14:58,2,false
3432393,4.4.1,iPhone 15 Pro,2022-10-20 20:58:06,52,false
3951161,4.4.1,iPhone 15 Pro,2023-06-22 12:50:45,0,false
4236613,4.4.1,iPhone 15 Pro,2023-08-24 10:15:17,9,false
2811692,4.4.1,iPhone 15 Pro,2022-04-29 23:45:37,1,false
2315692,4.4.1,iPhone 15 Pro,2021-08-28 00:19:51,7,false
3225782,4.4.1,iPhone 15 Pro,2022-08-21 17:38:34,1,false
2277055,4.4.1,iPhone 15 Pro,2021-08-20 16:42:10,23,false
2458312,4.4.1,iPhone 15 Pro,2021-10-05 09:30:56,0,false
3480418,4.4.1,iPhone 15 Pro,2022-11-12 14:44:39,279,false
3087011,4.4.1,iPhone 15 Pro,2022-07-16 19:12:52,0,false
4245364,4.4.1,iPhone 15 Pro,2023-08-26 14:24:50,0,true
4116996,4.4.1,iPhone 15 Pro,2023-07-25 15:48:15,35,true
3246982,4.4.1,iPhone 15 Pro,2022-08-26 22:53:19,0,false
4217737,4.4.1,iPhone 15 Pro,2023-08-19 20:38:40,18,false
3988998,4.4.1,iPhone 15 Pro,2023-06-30 13:10:01,0,false
2552588,4.4.1,iPhone 15 Pro,2021-11-12 21:01:58,1,false
3450187,4.4.1,iPhone 15 Pro,2022-10-28 20:40:34,0,false
2465760,4.4.1,iPhone 7 Plus,2021-10-08 20:55:07,2,true
2342662,4.4.1,iPhone 12 Mini,2021-09-03 01:58:27,0,false
3399304,4.4.1,iPhone 12 Mini,2022-10-08 10:03:59,0,false
1741758,4.4.1,iPhone 12 Mini,2020-11-21 20:16:31,0,false
4308972,4.4.1,iPhone 12 Mini,2023-09-10 10:29:02,4,false
3399272,4.4.1,iPhone 12 Mini,2022-10-08 09:45:37,0,false
4289592,4.4.1,iPhone 12 Mini,2023-09-04 19:31:23,0,true
1909420,4.4.1,iPhone 12 Mini,2021-04-18 11:45:07,0,false
4188606,4.4.1,iPhone 12 Mini,2023-08-13 10:50:09,7,false
4231887,4.4.1,iPhone 12 Mini,2023-08-22 19:44:30,4,false
4151639,4.4.1,iPhone 12 Mini,2023-08-03 20:00:32,0,false
1423077,4.4.1,iPhone 12 Mini,2020-02-05 15:36:50,193,false
3494336,4.4.1,iPhone 13 Mini,2022-11-23 16:08:51,116,false
2439264,4.4.1,iPhone 13 Mini,2021-09-28 16:00:37,2,false
3351697,4.4.1,iPhone 13 Mini,2022-09-22 16:41:14,44,false
1631856,4.4.1,iPhone 13 Mini,2020-09-10 18:08:40,3,false
3010812,4.4.1,iPhone 13 Mini,2022-06-27 06:34:59,0,false
4176482,4.4.1,iPhone 13 Mini,2023-08-10 20:31:18,0,false
4313639,4.4.1,iPhone 13 Mini,2023-09-11 21:09:45,0,false
4209076,4.4.1,iPhone 13 Mini,2023-08-18 15:56:00,11,false
2736814,4.4.1,iPhone 13 Mini,2022-04-02 14:53:31,0,true
3479864,4.4.1,iPhone 13 Mini,2022-11-12 11:42:57,0,false
4229564,4.4.1,iPhone 13 Mini,2023-08-22 01:07:18,0,false
1566042,4.4.1,iPhone 13 Mini,2020-08-11 12:11:48,58,false
3828211,4.4.1,iPhone 13 Mini,2023-05-23 09:56:15,3,false
1686115,4.4.1,iPhone 13 Mini,2020-10-06 19:08:38,0,false
3415272,4.4.1,iPhone 13 Mini,2022-10-14 04:14:57,0,true
4299212,4.4.1,iPhone 13 Mini,2023-09-08 13:26:04,4,false
3319133,4.4.1,iPhone 13 Mini,2022-09-12 18:59:54,0,false
1414901,4.4.1,iPhone 13 Mini,2020-01-13 07:10:07,3,false
2033917,4.4.1,iPhone 14 Plus,2021-05-31 11:26:01,61,false
4230951,4.4.1,iPhone 14 Plus,2023-08-22 15:56:01,0,false
4226486,4.4.1,iPhone 14 Plus,2023-08-21 12:29:04,12,false
4206374,4.4.1,iPhone 14 Plus,2023-08-17 21:43:47,2,true
3600778,4.4.1,iPhone 14 Plus,2023-03-04 14:32:46,0,false
4347906,4.4.1,iPhone 14 Plus,2023-09-22 20:51:00,0,true
2177971,4.4.1,iPhone 14 Plus,2021-07-16 19:15:30,1,false
4294228,4.4.1,iPhone 14 Plus,2023-09-06 14:33:02,21,false
4224652,4.4.1,iPhone 14 Plus,2023-08-20 20:55:09,0,false
3122703,4.4.1,iPhone 14 Plus,2022-07-25 23:56:50,1,false
4321212,4.4.1,iPhone 14 Plus,2023-09-15 08:53:32,0,false
2319509,4.4.1,iPhone 14 Plus,2021-08-28 17:52:54,15,false
4091462,4.4.1,iPhone 14 Plus,2023-07-20 18:28:12,0,false
4217609,4.4.1,iPhone 15 Plus,2023-08-19 20:26:43,1,false
4239314,4.4.1,iPhone 15 Plus,2023-08-25 00:11:41,7,false
3954400,4.4.1,iPhone 15 Plus,2023-06-23 06:32:32,0,false
2098418,4.4.1,iPhone 15 Plus,2021-06-19 19:46:15,7,false
3252164,4.4.1,iPhone 15 Plus,2022-08-27 19:59:46,22,true
4260771,4.4.1,iPhone 15 Plus,2023-08-30 11:22:17,0,false
2448001,4.4.1,iPhone 15 Plus,2021-10-02 08:48:48,0,false
2434396,4.4.1,iPhone 15 Plus,2021-09-26 13:49:54,0,false
2440225,4.4.1,iPhone 15 Plus,2021-09-29 01:05:41,1,false
2788379,4.4.1,iPhone 15 Plus,2022-04-22 19:53:25,0,false
4264093,4.4.1,iPhone 15 Plus,2023-08-31 13:46:24,0,true
1729657,4.4.1,iPhone 11 Pro Max,2020-11-09 00:09:37,0,false
3371785,4.4.1,iPhone 11 Pro Max,2022-09-28 12:06:31,8,false
3595214,4.4.1,iPhone 11 Pro Max,2023-02-28 12:06:36,0,false
4273402,4.4.1,iPhone 11 Pro Max,2023-09-02 13:48:15,0,true
4206947,4.4.1,iPhone 12 Pro Max,2023-08-17 23:23:27,0,false
3420490,4.4.1,iPhone 12 Pro Max,2022-10-15 16:20:31,0,false
4288230,4.4.1,iPhone 12 Pro Max,2023-09-04 15:25:54,1,false
3353220,4.4.1,iPhone 12 Pro Max,2022-09-23 08:56:00,0,false
2440685,4.4.1,iPhone 12 Pro Max,2021-09-29 13:25:13,41,true
2294231,4.4.1,iPhone 12 Pro Max,2021-08-23 15:10:29,0,false
3139772,4.4.1,iPhone 12 Pro Max,2022-07-30 21:31:41,35,false
2382253,4.4.1,iPhone 12 Pro Max,2021-09-11 16:34:11,10,false
4242274,4.4.1,iPhone 12 Pro Max,2023-08-25 20:50:58,0,false
4050823,4.4.1,iPhone 12 Pro Max,2023-07-11 11:43:13,0,false
3345025,4.4.1,iPhone 12 Pro Max,2022-09-19 17:20:50,0,false
4093561,4.4.1,iPhone 12 Pro Max,2023-07-21 07:50:03,28,false
1802463,4.4.1,iPhone 12 Pro Max,2021-02-16 16:37:58,0,false
3503735,4.4.1,iPhone 12 Pro Max,2022-11-29 23:49:23,0,false
3317093,4.4.1,iPhone 12 Pro Max,2022-09-11 21:19:12,0,false
1638449,4.4.1,iPhone 12 Pro Max,2020-09-12 23:03:22,0,false
4184423,4.4.1,iPhone 12 Pro Max,2023-08-12 17:22:00,0,false
4258166,4.4.1,iPhone 12 Pro Max,2023-08-29 08:52:27,28,false
1265505,4.4.1,iPhone 12 Pro Max,2019-08-13 18:26:27,1463,true
1457875,4.4.1,iPhone 13 Pro Max,2020-05-11 16:38:08,0,false
2391761,4.4.1,iPhone 13 Pro Max,2021-09-13 14:54:01,34,true
3229581,4.4.1,iPhone 13 Pro Max,2022-08-22 13:50:18,0,false
3672706,4.4.1,iPhone 13 Pro Max,2023-04-05 14:30:25,0,false
4202768,4.4.1,iPhone 13 Pro Max,2023-08-17 01:32:23,1,false
3379403,4.4.1,iPhone 13 Pro Max,2022-10-01 09:49:57,0,false
2339282,4.4.1,iPhone 13 Pro Max,2021-09-02 09:57:28,0,true
3446110,4.4.1,iPhone 13 Pro Max,2022-10-26 15:50:57,0,true
3268496,4.4.1,iPhone 13 Pro Max,2022-09-01 10:51:40,6,false
3374298,4.4.1,iPhone 13 Pro Max,2022-09-29 17:17:58,0,false
4265498,4.4.1,iPhone 13 Pro Max,2023-08-31 20:09:46,0,true
2582396,4.4.1,iPhone 13 Pro Max,2021-11-30 22:11:05,0,false
3251455,4.4.1,iPhone 13 Pro Max,2022-08-27 18:45:01,0,true
3256931,4.4.1,iPhone 13 Pro Max,2022-08-28 16:02:06,18,false
1909563,4.4.1,iPhone 13 Pro Max,2021-04-18 12:34:14,0,false
4160517,4.4.1,iPhone 13 Pro Max,2023-08-05 19:48:24,0,false
4219752,4.4.1,iPhone 13 Pro Max,2023-08-20 00:31:45,0,false
4252922,4.4.1,iPhone 13 Pro Max,2023-08-27 17:27:28,0,false
3080694,4.4.1,iPhone 13 Pro Max,2022-07-15 15:34:54,0,false
3227121,4.4.1,iPhone 13 Pro Max,2022-08-21 20:32:43,0,false
3225602,4.4.1,iPhone 13 Pro Max,2022-08-21 17:19:51,0,false
2122854,4.4.1,iPhone 13 Pro Max,2021-06-26 20:56:34,107,false
3937808,4.4.1,iPhone 13 Pro Max,2023-06-18 17:19:46,0,false
1465397,4.4.1,iPhone 13 Pro Max,2020-05-23 22:58:16,1198,false
4362770,4.4.1,iPhone 13 Pro Max,2023-09-27 20:38:49,0,false
2535350,4.4.1,iPhone 13 Pro Max,2021-11-04 20:08:17,170,true
4213670,4.4.1,iPhone 13 Pro Max,2023-08-19 11:30:52,0,false
3296578,4.4.1,iPhone 13 Pro Max,2022-09-06 17:22:50,8,true
3236720,4.4.1,iPhone 13 Pro Max,2022-08-24 11:28:47,5,false
4273503,4.4.1,iPhone 13 Pro Max,2023-09-02 14:00:32,2,false
3163320,4.4.1,iPhone 13 Pro Max,2022-08-06 19:49:00,53,false
3411042,4.4.1,iPhone 13 Pro Max,2022-10-11 20:04:30,0,false
1638444,4.4.1,iPhone 13 Pro Max,2020-09-12 23:01:21,70,false
3218744,4.4.1,iPhone 13 Pro Max,2022-08-20 16:46:12,0,true
4284978,4.4.1,iPhone 13 Pro Max,2023-09-03 21:07:12,4,false
2852327,4.4.1,iPhone 13 Pro Max,2022-05-14 14:33:45,0,false
1674621,4.4.1,iPhone 13 Pro Max,2020-09-30 16:24:48,0,false
4241867,4.4.1,iPhone 13 Pro Max,2023-08-25 19:35:50,0,false
3304606,4.4.1,iPhone 13 Pro Max,2022-09-09 16:26:25,0,false
3950660,4.4.1,iPhone 13 Pro Max,2023-06-22 08:18:07,1,true
4207992,4.4.1,iPhone 13 Pro Max,2023-08-18 11:46:10,0,true
4303812,4.4.1,iPhone 13 Pro Max,2023-09-09 13:40:10,0,false
2274608,4.4.1,iPhone 13 Pro Max,2021-08-19 23:12:53,0,false
3022988,4.4.1,iPhone 13 Pro Max,2022-07-01 09:54:22,77,false
3452074,4.4.1,iPhone 13 Pro Max,2022-10-29 14:01:50,0,false
1718197,4.4.1,iPhone 14 Pro Max,2020-10-31 23:26:17,0,false
3347818,4.4.1,iPhone 14 Pro Max,2022-09-20 20:23:07,276,true
4238922,4.4.1,iPhone 14 Pro Max,2023-08-24 22:03:46,0,true
4223233,4.4.1,iPhone 14 Pro Max,2023-08-20 17:16:53,11,false
3740476,4.4.1,iPhone 14 Pro Max,2023-04-25 15:42:14,1,false
4260904,4.4.1,iPhone 14 Pro Max,2023-08-30 12:20:08,19,false
3579430,4.4.1,iPhone 14 Pro Max,2023-02-18 01:02:03,0,false
2826221,4.4.1,iPhone 14 Pro Max,2022-05-05 05:26:59,181,true
4329591,4.4.1,iPhone 14 Pro Max,2023-09-16 19:02:58,0,false
2442413,4.4.1,iPhone 14 Pro Max,2021-09-30 11:21:07,0,false
2330448,4.4.1,iPhone 14 Pro Max,2021-08-30 15:21:36,18,false
4116652,4.4.1,iPhone 14 Pro Max,2023-07-25 14:03:09,0,false
4062251,4.4.1,iPhone 14 Pro Max,2023-07-14 13:48:59,0,false
3226843,4.4.1,iPhone 14 Pro Max,2022-08-21 19:55:15,0,true
4262041,4.4.1,iPhone 14 Pro Max,2023-08-30 18:31:03,0,false
3588214,4.4.1,iPhone 14 Pro Max,2023-02-22 18:28:02,181,true
4231309,4.4.1,iPhone 14 Pro Max,2023-08-22 17:32:22,22,false
4253077,4.4.1,iPhone 14 Pro Max,2023-08-27 17:54:21,7,false
2458432,4.4.1,iPhone 14 Pro Max,2021-10-05 12:03:16,0,false
4320573,4.4.1,iPhone 14 Pro Max,2023-09-14 22:37:41,0,false
1427837,4.4.1,iPhone 14 Pro Max,2020-02-21 20:29:47,0,false
4222199,4.4.1,iPhone 14 Pro Max,2023-08-20 14:51:08,0,false
4319157,4.4.1,iPhone 14 Pro Max,2023-09-14 14:38:04,5,false
3329471,4.4.1,iPhone 14 Pro Max,2022-09-16 18:14:53,0,false
4291798,4.4.1,iPhone 14 Pro Max,2023-09-05 15:02:53,0,false
4235782,4.4.1,iPhone 14 Pro Max,2023-08-23 22:29:50,0,true
4256683,4.4.1,iPhone 14 Pro Max,2023-08-28 18:06:44,0,false
2933247,4.4.1,iPhone 14 Pro Max,2022-06-06 12:34:18,0,false
3221138,4.4.1,iPhone 14 Pro Max,2022-08-20 21:32:38,2,false
2839109,4.4.1,iPhone 14 Pro Max,2022-05-09 19:14:25,0,false
2844092,4.4.1,iPhone 14 Pro Max,2022-05-11 22:56:44,0,false
2097702,4.4.1,iPhone 14 Pro Max,2021-06-19 17:38:22,0,false
1786109,4.4.1,iPhone 14 Pro Max,2021-01-20 21:47:51,0,false
4242260,4.4.1,iPhone 14 Pro Max,2023-08-25 20:48:48,0,false
4093605,4.4.1,iPhone 14 Pro Max,2023-07-21 08:46:39,0,true
4234799,4.4.1,iPhone 14 Pro Max,2023-08-23 18:35:23,0,false
4235329,4.4.1,iPhone 14 Pro Max,2023-08-23 20:34:57,0,false
3941346,4.4.1,iPhone 14 Pro Max,2023-06-19 13:06:48,0,false
2424798,4.4.1,iPhone 14 Pro Max,2021-09-24 18:59:50,0,false
4233344,4.4.1,iPhone 14 Pro Max,2023-08-23 11:01:09,0,false
2264154,4.4.1,iPhone 14 Pro Max,2021-08-17 15:28:16,0,false
1879686,4.4.1,iPhone 14 Pro Max,2021-04-06 18:05:53,876,false
4226629,4.4.1,iPhone 14 Pro Max,2023-08-21 13:16:18,16,false
3575464,4.4.1,iPhone 14 Pro Max,2023-02-14 12:05:30,8,false
4092950,4.4.1,iPhone 14 Pro Max,2023-07-20 23:19:15,35,false
4068139,4.4.1,iPhone 14 Pro Max,2023-07-15 14:21:13,6,false
4265742,4.4.1,iPhone 14 Pro Max,2023-08-31 21:05:46,9,false
4284669,4.4.1,iPhone 14 Pro Max,2023-09-03 20:31:24,24,false
3350425,4.4.1,iPhone 14 Pro Max,2022-09-21 22:14:56,8,false
3548811,4.4.1,iPhone 14 Pro Max,2023-01-16 20:54:03,0,true
3679668,4.4.1,iPhone 14 Pro Max,2023-04-07 22:27:06,0,false
1673166,4.4.1,iPhone 14 Pro Max,2020-09-28 20:20:45,20,false
1809472,4.4.1,iPhone 14 Pro Max,2021-02-26 20:32:33,0,true
4317261,4.4.1,iPhone 14 Pro Max,2023-09-13 17:17:51,0,false
1960229,4.4.1,iPhone 14 Pro Max,2021-05-08 21:24:33,362,false
4239039,4.4.1,iPhone 14 Pro Max,2023-08-24 22:37:25,0,false
1740127,4.4.1,iPhone 14 Pro Max,2020-11-21 05:14:20,0,false
4167557,4.4.1,iPhone 14 Pro Max,2023-08-07 15:16:26,0,false
3278240,4.4.1,iPhone 15 Pro Max,2022-09-03 12:19:46,0,true
3769477,4.4.1,iPhone 15 Pro Max,2023-05-06 19:48:51,40,false
3676516,4.4.1,iPhone 15 Pro Max,2023-04-06 21:29:51,5,true
4316015,4.4.1,iPhone 15 Pro Max,2023-09-12 23:46:25,0,false
3203120,4.4.1,iPhone 15 Pro Max,2022-08-16 20:29:22,4,true
4241421,4.4.1,iPhone 15 Pro Max,2023-08-25 18:10:54,0,false
3959162,4.4.1,iPhone 15 Pro Max,2023-06-24 01:39:46,0,false
4264014,4.4.1,iPhone 15 Pro Max,2023-08-31 13:15:33,1,false
2446863,4.4.1,iPhone 15 Pro Max,2021-10-01 22:40:15,161,false
4228014,4.4.1,iPhone 15 Pro Max,2023-08-21 18:17:59,0,false
4301246,4.4.1,iPhone 15 Pro Max,2023-09-08 21:50:56,0,false
4206339,4.4.1,iPhone 15 Pro Max,2023-08-17 21:35:47,40,false
3071367,4.4.1,iPhone 15 Pro Max,2022-07-12 13:52:52,0,true
2384608,4.4.1,iPhone 15 Pro Max,2021-09-11 20:46:08,3,false
3128742,4.4.1,iPhone 15 Pro Max,2022-07-28 12:42:58,0,false
2425408,4.4.1,iPhone 15 Pro Max,2021-09-24 20:58:03,0,false
3210748,4.4.1,iPhone 15 Pro Max,2022-08-18 23:26:34,1,false
2164590,4.4.1,iPhone 15 Pro Max,2021-07-10 22:47:22,742,false
3122250,4.4.1,iPhone 15 Pro Max,2022-07-25 21:45:50,28,false
4239285,4.4.1,iPhone 15 Pro Max,2023-08-25 00:02:18,0,false
4238370,4.4.1,iPhone 15 Pro Max,2023-08-24 19:55:29,0,false
2411229,4.4.1,iPhone 15 Pro Max,2021-09-19 00:01:38,57,false
4214623,4.4.1,iPhone 15 Pro Max,2023-08-19 14:17:09,0,false
3575851,4.4.1,iPhone 15 Pro Max,2023-02-14 18:53:40,0,false
4218659,4.4.1,iPhone 15 Pro Max,2023-08-19 22:18:40,0,false
3306103,4.4.1,iPhone 15 Pro Max,2022-09-09 21:43:27,0,false
2278064,4.4.1,iPhone 15 Pro Max,2021-08-20 19:25:00,42,false
4236882,4.4.1,iPhone 15 Pro Max,2023-08-24 12:27:11,5,true
3274753,4.4.1,iPhone 15 Pro Max,2022-09-02 20:58:28,57,false
4319955,4.4.1,iPhone 15 Pro Max,2023-09-14 19:17:33,0,false
4116639,4.4.1,iPhone 15 Pro Max,2023-07-25 13:56:17,0,true
1447287,4.4.1,iPhone SE 2nd gen,2020-04-19 19:45:40,0,false
1823451,4.4.1,iPhone SE 2nd gen,2021-03-10 13:25:05,0,false
2617719,4.4.1,iPhone SE 2nd gen,2022-01-04 17:30:24,0,false
3097190,4.4.1,iPhone SE 2nd gen,2022-07-19 10:45:17,290,true
1429699,4.4.1,iPhone SE 2nd gen,2020-02-27 09:36:37,0,true
3246381,4.4.1,iPhone SE 2nd gen,2022-08-26 21:31:24,6,false
3229816,4.4.1,iPhone SE 2nd gen,2022-08-22 14:40:32,0,true
2060400,4.4.1,iPhone SE 2nd gen,2021-06-08 15:52:32,1,false
2208925,4.4.1,iPhone SE 2nd gen,2021-07-28 19:43:42,22,true
1744502,4.4.1,iPhone SE 3rd gen,2020-11-24 00:59:53,0,false
4271651,4.4.1,iPhone SE 3rd gen,2023-09-02 02:43:49,0,false
3236990,4.4.1,iPhone SE 3rd gen,2022-08-24 13:14:51,0,true
2563277,4.4.1,iPhone SE 3rd gen,2021-11-19 12:45:26,0,true
3375687,4.4.1,moto g play - 2023,2022-09-30 07:08:24,0,false
4313177,4.4.2,iPad 9,2023-09-11 18:13:25,0,false
3444579,4.4.2,SM-A536U,2022-10-25 13:38:50,0,false
1425308,4.4.2,iPhone 8,2020-02-14 09:50:05,0,false
4297102,4.4.2,iPhone 8,2023-09-07 17:24:56,4,false
3502244,4.4.2,SM-S901U1,2022-11-28 00:27:40,11,false
4300683,4.4.2,iPhone 11,2023-09-08 20:02:55,0,false
3248830,4.4.2,iPhone 11,2022-08-27 12:01:00,54,false
3254464,4.4.2,iPhone 11,2022-08-28 00:19:34,0,false
2419769,4.4.2,iPhone 11,2021-09-22 16:45:35,644,false
1966719,4.4.2,iPhone 11,2021-05-11 18:24:01,674,false
3251765,4.4.2,iPhone 11,2022-08-27 19:19:00,4,true
4343077,4.4.2,iPhone 11,2023-09-21 13:44:23,0,false
4002557,4.4.2,iPhone 11,2023-07-02 14:33:38,0,false
2042183,4.4.2,iPhone 11,2021-06-02 22:33:29,0,false
2434399,4.4.2,iPhone 11,2021-09-26 13:51:43,0,true
3221194,4.4.2,iPhone 11,2022-08-20 21:37:57,0,false
3398832,4.4.2,iPhone 11,2022-10-08 02:01:18,0,false
3350485,4.4.2,iPhone 11,2022-09-21 22:48:00,0,false
3346350,4.4.2,iPhone 11,2022-09-20 09:00:15,0,false
3417162,4.4.2,iPhone 11,2022-10-14 20:09:28,0,false
4232804,4.4.2,iPhone 11,2023-08-23 00:09:59,1,false
3253457,4.4.2,iPhone 11,2022-08-27 22:15:27,110,false
4299707,4.4.2,iPhone 11,2023-09-08 16:16:07,9,false
1642452,4.4.2,iPhone 11,2020-09-14 16:03:27,0,false
4358577,4.4.2,iPhone 11,2023-09-25 14:59:12,0,false
3044606,4.4.2,iPhone 11,2022-07-05 14:13:59,1,false
3211755,4.4.2,iPhone 11,2022-08-19 11:41:09,0,false
2701462,4.4.2,iPhone 11,2022-03-17 22:13:02,0,false
1798115,4.4.2,iPhone 11,2021-02-10 14:02:54,0,false
2380493,4.4.2,iPhone 11,2021-09-11 11:20:23,12,false
4175760,4.4.2,iPhone 11,2023-08-10 17:20:57,2,false
4240090,4.4.2,iPhone 11,2023-08-25 11:50:01,0,true
2519900,4.4.2,iPhone 11,2021-10-27 23:50:19,13,false
4321893,4.4.2,iPhone 11,2023-09-15 14:51:26,0,false
4320068,4.4.2,iPhone 11,2023-09-14 19:51:35,0,false
4292263,4.4.2,iPhone 11,2023-09-05 17:44:27,0,false
2308823,4.4.2,iPhone 11,2021-08-26 19:42:33,0,false
2826266,4.4.2,iPhone 11,2022-05-05 08:41:41,0,false
4220078,4.4.2,iPhone 11,2023-08-20 01:30:10,0,false
4323995,4.4.2,iPhone 11,2023-09-15 22:29:57,0,false
1797596,4.4.2,iPhone 11,2021-02-08 22:53:39,587,false
4371200,4.4.2,iPhone 11,2023-09-30 15:50:10,0,false
1661254,4.4.2,iPhone 11,2020-09-24 18:21:10,0,false
2787089,4.4.2,iPhone 11,2022-04-22 14:27:07,469,false
2416253,4.4.2,iPhone 11,2021-09-20 17:58:17,4,false
3619016,4.4.2,iPhone 11,2023-03-15 15:02:16,22,false
4072269,4.4.2,iPhone 11,2023-07-15 22:38:19,3,false
1812250,4.4.2,iPhone 11,2021-02-28 08:39:24,0,false
4363270,4.4.2,iPhone 11,2023-09-28 05:58:54,0,false
3907030,4.4.2,iPhone 11,2023-06-11 11:57:48,0,true
3225312,4.4.2,iPhone 11,2022-08-21 16:39:28,0,false
3091091,4.4.2,iPhone 11,2022-07-17 14:38:01,9,false
1805506,4.4.2,iPhone 11,2021-02-21 13:00:10,0,false
2347941,4.4.2,iPhone 12,2021-09-04 01:54:54,0,false
3228214,4.4.2,iPhone 12,2022-08-21 23:31:27,47,true
3562301,4.4.2,iPhone 12,2023-01-31 22:50:39,67,false
3544402,4.4.2,iPhone 12,2023-01-12 12:56:06,0,true
3225838,4.4.2,iPhone 12,2022-08-21 17:44:54,0,true
3980859,4.4.2,iPhone 12,2023-06-28 14:40:23,57,false
3452675,4.4.2,iPhone 12,2022-10-29 15:46:30,0,false
1413768,4.4.2,iPhone 12,2020-01-10 06:34:50,0,false
4210530,4.4.2,iPhone 12,2023-08-18 20:09:11,13,false
3940764,4.4.2,iPhone 12,2023-06-19 07:21:13,0,false
2662037,4.4.2,iPhone 12,2022-02-20 08:16:44,0,false
2554929,4.4.2,iPhone 12,2021-11-13 16:52:13,10,true
